,Chave,Valor
19,/agrilearn_app/datasets/base/eopatch/input_model/start_2021-10-01_end_2022-06-01_monitoring_class_SOYBEAN_epsg4326_minxymaxxy_-54dot64223947257357_-30dot63807415849556_-54dot571505188313715_-30dot61317108118038_13165_15/eopatch_0_col-0_row-0,index 0 is out of bounds for axis 0 with size 0
20,/agrilearn_app/datasets/base/eopatch/input_model/start_2021-10-01_end_2022-06-01_monitoring_class_SOYBEAN_epsg4326_minxymaxxy_-54dot64223947257357_-30dot63807415849556_-54dot571505188313715_-30dot61317108118038_13165_20/eopatch_0_col-0_row-0,index 0 is out of bounds for axis 0 with size 0
21,/agrilearn_app/datasets/base/eopatch/input_model/start_2020-09-01_end_2021-05-01_monitoring_class_SOYBEAN_epsg4326_minxymaxxy_-57dot008792936244966_-12dot858726955784332_-56dot96501495887322_-12dot821359795618037_14511_1/eopatch_0_col-0_row-0,index 0 is out of bounds for axis 0 with size 0
22,/agrilearn_app/datasets/base/eopatch/input_model/start_2021-09-01_end_2022-06-01_monitoring_class_SOYBEAN_epsg4326_minxymaxxy_-53dot465300259599246_-23dot09568595354386_-53dot428583424385465_-23dot05010549287414_7896_11/eopatch_0_col-0_row-0,index 0 is out of bounds for axis 0 with size 0
23,/agrilearn_app/datasets/base/eopatch/input_model/start_2020-09-01_end_2021-05-01_monitoring_class_SOYBEAN_epsg4326_minxymaxxy_-58dot061170200244526_-15dot414418424470682_-58dot02297240555202_-15dot368128637026917_15037_6/eopatch_0_col-0_row-0,index 0 is out of bounds for axis 0 with size 0
24,/agrilearn_app/datasets/base/eopatch/input_model/start_2021-09-01_end_2022-05-01_monitoring_class_SOYBEAN_epsg4326_minxymaxxy_-58dot06119964224967_-15dot414418424470682_-58dot02297240555202_-15dot368128637926247_15038_5/eopatch_0_col-0_row-0,index 0 is out of bounds for axis 0 with size 0
25,/agrilearn_app/datasets/base/eopatch/input_model/start_2021-09-01_end_2022-05-01_monitoring_class_SOYBEAN_epsg4326_minxymaxxy_-58dot06119964224967_-15dot414418424470682_-58dot02297240555202_-15dot368128637926247_15038_7/eopatch_0_col-0_row-0,index 0 is out of bounds for axis 0 with size 0
26,/agrilearn_app/datasets/base/eopatch/input_model/start_2021-09-01_end_2022-05-01_monitoring_class_SOYBEAN_epsg4326_minxymaxxy_-58dot06119964224967_-15dot414418424470682_-58dot02297240555202_-15dot368128637926247_15038_16/eopatch_0_col-0_row-0,index 0 is out of bounds for axis 0 with size 0
27,/agrilearn_app/datasets/base/eopatch/input_model/start_2020-09-01_end_2021-05-01_monitoring_class_SOYBEAN_epsg4326_minxymaxxy_-53dot949416077390026_-17dot046331278665548_-53dot89274521771756_-17dot002226204375802_15588_6/eopatch_0_col-0_row-0,index 0 is out of bounds for axis 0 with size 0
28,/agrilearn_app/datasets/base/eopatch/input_model/start_2020-09-01_end_2021-05-01_monitoring_class_SOYBEAN_epsg4326_minxymaxxy_-53dot949416077390026_-17dot046331278665548_-53dot89274521771756_-17dot002226204375802_15588_8/eopatch_0_col-0_row-0,index 0 is out of bounds for axis 0 with size 0
29,/agrilearn_app/datasets/base/eopatch/input_model/start_2020-09-01_end_2021-05-01_monitoring_class_SOYBEAN_epsg4326_minxymaxxy_-53dot949416077390026_-17dot046331278665548_-53dot89274521771756_-17dot002226204375802_15588_9/eopatch_0_col-0_row-0,index 0 is out of bounds for axis 0 with size 0
30,/agrilearn_app/datasets/base/eopatch/input_model/start_2020-09-01_end_2021-05-01_monitoring_class_SOYBEAN_epsg4326_minxymaxxy_-53dot949416077390026_-17dot046331278665548_-53dot89274521771756_-17dot002226204375802_15588_10/eopatch_0_col-0_row-0,index 0 is out of bounds for axis 0 with size 0
31,/agrilearn_app/datasets/base/eopatch/input_model/start_2020-09-01_end_2021-05-01_monitoring_class_SOYBEAN_epsg4326_minxymaxxy_-53dot949416077390026_-17dot046331278665548_-53dot89274521771756_-17dot002226204375802_15588_12/eopatch_0_col-0_row-0,index 0 is out of bounds for axis 0 with size 0
32,/agrilearn_app/datasets/base/eopatch/input_model/start_2020-09-01_end_2021-05-01_monitoring_class_SOYBEAN_epsg4326_minxymaxxy_-53dot949416077390026_-17dot046331278665548_-53dot89274521771756_-17dot002226204375802_15588_14/eopatch_0_col-0_row-0,index 0 is out of bounds for axis 0 with size 0
33,/agrilearn_app/datasets/base/eopatch/input_model/start_2020-09-01_end_2021-05-01_monitoring_class_SOYBEAN_epsg4326_minxymaxxy_-53dot949416077390026_-17dot046331278665548_-53dot89274521771756_-17dot002226204375802_15588_15/eopatch_0_col-0_row-0,index 0 is out of bounds for axis 0 with size 0
34,/agrilearn_app/datasets/base/eopatch/input_model/start_2020-09-01_end_2021-05-01_monitoring_class_SOYBEAN_epsg4326_minxymaxxy_-53dot949416077390026_-17dot046331278665548_-53dot89274521771756_-17dot002226204375802_15588_17/eopatch_0_col-0_row-0,index 0 is out of bounds for axis 0 with size 0
35,/agrilearn_app/datasets/base/eopatch/input_model/start_2020-09-01_end_2021-05-01_monitoring_class_SOYBEAN_epsg4326_minxymaxxy_-53dot949416077390026_-17dot046331278665548_-53dot89274521771756_-17dot002226204375802_15588_20/eopatch_0_col-0_row-0,index 0 is out of bounds for axis 0 with size 0
36,/agrilearn_app/datasets/base/eopatch/input_model/start_2020-09-01_end_2021-05-01_monitoring_class_SOYBEAN_epsg4326_minxymaxxy_-53dot949416077390026_-17dot046331278665548_-53dot89274521771756_-17dot002226204375802_15588_23/eopatch_0_col-0_row-0,index 0 is out of bounds for axis 0 with size 0
37,/agrilearn_app/datasets/base/eopatch/input_model/start_2021-09-01_end_2022-06-01_monitoring_class_SOYBEAN_epsg4326_minxymaxxy_-53dot94297043843494_-25dot631899495265433_-53dot90080350927451_-25dot58408768260045_9502_21/eopatch_0_col-0_row-0,index 0 is out of bounds for axis 0 with size 0
38,/agrilearn_app/datasets/base/eopatch/input_model/start_2021-10-01_end_2022-05-01_monitoring_class_SOYBEAN_epsg4326_minxymaxxy_-46dot20699518428029_-14dot918838898196555_-46dot1451333271413_-14dot878668696003446_16257_26/eopatch_0_col-0_row-0,index 0 is out of bounds for axis 0 with size 0
39,/agrilearn_app/datasets/base/eopatch/input_model/start_2020-10-01_end_2021-06-01_monitoring_class_SOYBEAN_epsg4326_minxymaxxy_-45dot6957259911615_-8dot601940851888742_-45dot62744411225595_-8dot546739103127038_2512_5/eopatch_0_col-0_row-0,index 0 is out of bounds for axis 0 with size 0
40,/agrilearn_app/datasets/base/eopatch/input_model/start_2021-10-01_end_2022-06-01_monitoring_class_SOYBEAN_epsg4326_minxymaxxy_-53dot225899236260716_-27dot736203048331955_-53dot16301716660894_-27dot686975370916574_11781_58/eopatch_0_col-0_row-0,index 0 is out of bounds for axis 0 with size 0
41,/agrilearn_app/datasets/base/eopatch/input_model/start_2021-10-01_end_2022-06-01_monitoring_class_SOYBEAN_epsg4326_minxymaxxy_-53dot225899236260716_-27dot736203048331955_-53dot16301716660894_-27dot686975370916574_11781_77/eopatch_0_col-0_row-0,index 0 is out of bounds for axis 0 with size 0
42,/agrilearn_app/datasets/base/eopatch/input_model/start_2021-10-01_end_2022-06-01_monitoring_class_SOYBEAN_epsg4326_minxymaxxy_-53dot225899236260716_-27dot736203048331955_-53dot16301716660894_-27dot686975370916574_11781_150/eopatch_0_col-0_row-0,index 0 is out of bounds for axis 0 with size 0
43,/agrilearn_app/datasets/base/eopatch/input_model/start_2021-09-01_end_2022-05-01_monitoring_class_SOYBEAN_epsg4326_minxymaxxy_-52dot67355284948439_-14dot178403147387316_-52dot62986570723655_-14dot122809804129131_14802_21/eopatch_0_col-0_row-0,index 0 is out of bounds for axis 0 with size 0
44,/agrilearn_app/datasets/base/eopatch/input_model/start_2021-10-01_end_2022-05-01_monitoring_class_SOYBEAN_epsg4326_minxymaxxy_-46dot72827103757828_-20dot486461835545242_-46dot69074278814912_-20dot4309768695868_4185_42/eopatch_0_col-0_row-0,index 0 is out of bounds for axis 0 with size 0
45,/agrilearn_app/datasets/base/eopatch/input_model/start_2021-10-01_end_2022-07-01_monitoring_class_SOYBEAN_epsg4326_minxymaxxy_-43dot51661624034716_-3dot5522900984092867_-43dot47550823321836_-3dot499255394720649_2084_23/eopatch_0_col-0_row-0,index 0 is out of bounds for axis 0 with size 0
46,/agrilearn_app/datasets/base/eopatch/input_model/start_2020-09-01_end_2021-05-01_monitoring_class_SOYBEAN_epsg4326_minxymaxxy_-57dot99304915969095_-12dot239695005619977_-57dot956945869855986_-12dot19387824808263_14216_16/eopatch_0_col-0_row-0,index 0 is out of bounds for axis 0 with size 0
47,/agrilearn_app/datasets/base/eopatch/input_model/start_2020-09-01_end_2021-05-01_monitoring_class_SOYBEAN_epsg4326_minxymaxxy_-55dot01404131625373_-19dot020221683084166_-54dot97454922356775_-18dot97718103377764_13627_10/eopatch_0_col-0_row-0,index 0 is out of bounds for axis 0 with size 0
48,/agrilearn_app/datasets/base/eopatch/input_model/start_2021-10-01_end_2022-06-01_monitoring_class_SOYBEAN_epsg4326_minxymaxxy_-53dot83316036845621_-29dot06217520921848_-53dot774769874629946_-29dot033370319784403_12342_46/eopatch_0_col-0_row-0,index 0 is out of bounds for axis 0 with size 0
49,/agrilearn_app/datasets/base/eopatch/input_model/start_2021-10-01_end_2022-05-01_monitoring_class_SOYBEAN_epsg4326_minxymaxxy_-63dot456353895415866_-11dot893199311798751_-63dot41398283184219_-11dot846643934769702_62_2/eopatch_0_col-0_row-0,index 0 is out of bounds for axis 0 with size 0
50,/agrilearn_app/datasets/base/eopatch/input_model/start_2021-09-01_end_2022-05-01_monitoring_class_SOYBEAN_epsg4326_minxymaxxy_-57dot05109770989134_-14dot868740143742569_-57dot03075836011021_-14dot801638181656699_14981_36/eopatch_0_col-0_row-0,index 0 is out of bounds for axis 0 with size 0
51,/agrilearn_app/datasets/base/eopatch/input_model/start_2021-10-01_end_2022-05-01_monitoring_class_SOYBEAN_epsg4326_minxymaxxy_-51dot69917905297086_-15dot59050767848651_-51dot65140247214635_-15dot553757821066542_15774_1/eopatch_0_col-0_row-0,index 0 is out of bounds for axis 0 with size 0
52,/agrilearn_app/datasets/base/eopatch/input_model/start_2021-10-01_end_2022-05-01_monitoring_class_SOYBEAN_epsg4326_minxymaxxy_-51dot69917905297086_-15dot59050767848651_-51dot65140247214635_-15dot553757821066542_15774_5/eopatch_0_col-0_row-0,index 0 is out of bounds for axis 0 with size 0
53,/agrilearn_app/datasets/base/eopatch/input_model/start_2021-10-01_end_2022-05-01_monitoring_class_SOYBEAN_epsg4326_minxymaxxy_-51dot69917905297086_-15dot59050767848651_-51dot65140247214635_-15dot553757821066542_15774_6/eopatch_0_col-0_row-0,index 0 is out of bounds for axis 0 with size 0
54,/agrilearn_app/datasets/base/eopatch/input_model/start_2021-10-01_end_2022-05-01_monitoring_class_SOYBEAN_epsg4326_minxymaxxy_-51dot69917905297086_-15dot59050767848651_-51dot65140247214635_-15dot553757821066542_15774_7/eopatch_0_col-0_row-0,index 0 is out of bounds for axis 0 with size 0
55,/agrilearn_app/datasets/base/eopatch/input_model/start_2021-10-01_end_2022-05-01_monitoring_class_SOYBEAN_epsg4326_minxymaxxy_-51dot69917905297086_-15dot59050767848651_-51dot65140247214635_-15dot553757821066542_15774_8/eopatch_0_col-0_row-0,index 0 is out of bounds for axis 0 with size 0
56,/agrilearn_app/datasets/base/eopatch/input_model/start_2021-10-01_end_2022-06-01_monitoring_class_SOYBEAN_epsg4326_minxymaxxy_-55dot46741530547194_-28dot944437105487964_-55dot42659201920628_-28dot902535353123998_13056_8/eopatch_0_col-0_row-0,index 0 is out of bounds for axis 0 with size 0
57,/agrilearn_app/datasets/base/eopatch/input_model/start_2021-10-01_end_2022-05-01_monitoring_class_SOYBEAN_epsg4326_minxymaxxy_-48dot16761882315012_-19dot120226383640663_-48dot12232798105145_-19dot085424754548733_3232_17/eopatch_0_col-0_row-0,index 0 is out of bounds for axis 0 with size 0
58,/agrilearn_app/datasets/base/eopatch/input_model/start_2021-10-01_end_2022-05-01_monitoring_class_SOYBEAN_epsg4326_minxymaxxy_-48dot16761882315012_-19dot120226383640663_-48dot12232798105145_-19dot085424754548733_3232_19/eopatch_0_col-0_row-0,index 0 is out of bounds for axis 0 with size 0
59,/agrilearn_app/datasets/base/eopatch/input_model/start_2020-09-01_end_2021-05-01_monitoring_class_SOYBEAN_epsg4326_minxymaxxy_-53dot13408129181811_-22dot062771318141756_-53dot110427799103604_-22dot01096029857888_13933_6/eopatch_0_col-0_row-0,index 0 is out of bounds for axis 0 with size 0
60,/agrilearn_app/datasets/base/eopatch/input_model/start_2020-09-01_end_2021-05-01_monitoring_class_SOYBEAN_epsg4326_minxymaxxy_-53dot13408129181811_-22dot062771318141756_-53dot110427799103604_-22dot01096029857888_13933_8/eopatch_0_col-0_row-0,index 0 is out of bounds for axis 0 with size 0
61,/agrilearn_app/datasets/base/eopatch/input_model/start_2020-09-01_end_2021-05-01_monitoring_class_SOYBEAN_epsg4326_minxymaxxy_-53dot85426182352426_-19dot476367278527054_-53dot80554816531554_-19dot42897442582904_13613_7/eopatch_0_col-0_row-0,index 0 is out of bounds for axis 0 with size 0
62,/agrilearn_app/datasets/base/eopatch/input_model/start_2020-10-01_end_2021-06-01_monitoring_class_SOYBEAN_epsg4326_minxymaxxy_-45dot348373433187355_-10dot637032452585572_-45dot28825471937977_-10dot604705799133287_2653_5/eopatch_0_col-0_row-0,index 0 is out of bounds for axis 0 with size 0
63,/agrilearn_app/datasets/base/eopatch/input_model/start_2020-10-01_end_2021-05-01_monitoring_class_SOYBEAN_epsg4326_minxymaxxy_-51dot908770774551556_-16dot280124004918832_-51dot87423764345243_-16dot23464144174909_15739_5/eopatch_0_col-0_row-0,index 0 is out of bounds for axis 0 with size 0
64,/agrilearn_app/datasets/base/eopatch/input_model/start_2020-09-01_end_2021-05-01_monitoring_class_SOYBEAN_epsg4326_minxymaxxy_-54dot9048000647711_-14dot394893949695984_-54dot86954597057007_-14dot365426705078331_15143_6/eopatch_0_col-0_row-0,index 0 is out of bounds for axis 0 with size 0
65,/agrilearn_app/datasets/base/eopatch/input_model/start_2020-09-01_end_2021-05-01_monitoring_class_SOYBEAN_epsg4326_minxymaxxy_-54dot9048000647711_-14dot394893949695984_-54dot86954597057007_-14dot365426705078331_15143_11/eopatch_0_col-0_row-0,index 0 is out of bounds for axis 0 with size 0
66,/agrilearn_app/datasets/base/eopatch/input_model/start_2020-09-01_end_2021-05-01_monitoring_class_SOYBEAN_epsg4326_minxymaxxy_-54dot9048000647711_-14dot394893949695984_-54dot86954597057007_-14dot365426705078331_15143_12/eopatch_0_col-0_row-0,index 0 is out of bounds for axis 0 with size 0
67,/agrilearn_app/datasets/base/eopatch/input_model/start_2020-09-01_end_2021-05-01_monitoring_class_SOYBEAN_epsg4326_minxymaxxy_-56dot65071370287506_-13dot952084126581155_-56dot61184995481153_-13dot891362624185714_14384_4/eopatch_0_col-0_row-0,index 0 is out of bounds for axis 0 with size 0
68,/agrilearn_app/datasets/base/eopatch/input_model/start_2020-09-01_end_2021-05-01_monitoring_class_SOYBEAN_epsg4326_minxymaxxy_-53dot736903050235526_-19dot988796334483197_-53dot69850945514719_-19dot950115223438786_13887_9/eopatch_0_col-0_row-0,index 0 is out of bounds for axis 0 with size 0
69,/agrilearn_app/datasets/base/eopatch/input_model/start_2021-10-01_end_2022-05-01_monitoring_class_SOYBEAN_epsg4326_minxymaxxy_-45dot43445120286066_-17dot65209726008044_-45dot391095181997_-17dot61568715303963_3054_5/eopatch_0_col-0_row-0,index 0 is out of bounds for axis 0 with size 0
70,/agrilearn_app/datasets/base/eopatch/input_model/start_2021-10-01_end_2022-05-01_monitoring_class_SOYBEAN_epsg4326_minxymaxxy_-45dot43445120286066_-17dot65209726008044_-45dot391095181997_-17dot61568715303963_3054_6/eopatch_0_col-0_row-0,index 0 is out of bounds for axis 0 with size 0
71,/agrilearn_app/datasets/base/eopatch/input_model/start_2021-10-01_end_2022-05-01_monitoring_class_SOYBEAN_epsg4326_minxymaxxy_-45dot43445120286066_-17dot65209726008044_-45dot391095181997_-17dot61568715303963_3054_7/eopatch_0_col-0_row-0,index 0 is out of bounds for axis 0 with size 0
72,/agrilearn_app/datasets/base/eopatch/input_model/start_2021-10-01_end_2022-05-01_monitoring_class_SOYBEAN_epsg4326_minxymaxxy_-45dot43445120286066_-17dot65209726008044_-45dot391095181997_-17dot61568715303963_3054_11/eopatch_0_col-0_row-0,index 0 is out of bounds for axis 0 with size 0
73,/agrilearn_app/datasets/base/eopatch/input_model/start_2021-10-01_end_2022-07-01_monitoring_class_SOYBEAN_epsg4326_minxymaxxy_-44dot07634667625808_-5dot586415873094041_-44dot020759260431475_-5dot551572536143567_2004_19/eopatch_0_col-0_row-0,index 0 is out of bounds for axis 0 with size 0
74,/agrilearn_app/datasets/base/eopatch/input_model/start_2020-10-01_end_2021-05-01_monitoring_class_SOYBEAN_epsg4326_minxymaxxy_-45dot43445120286066_-17dot652097259181115_-45dot391095181997_-17dot61568715214031_3053_9/eopatch_0_col-0_row-0,index 0 is out of bounds for axis 0 with size 0
75,/agrilearn_app/datasets/base/eopatch/input_model/start_2020-10-01_end_2021-05-01_monitoring_class_SOYBEAN_epsg4326_minxymaxxy_-45dot43445120286066_-17dot652097259181115_-45dot391095181997_-17dot61568715214031_3053_10/eopatch_0_col-0_row-0,index 0 is out of bounds for axis 0 with size 0
76,/agrilearn_app/datasets/base/eopatch/input_model/start_2020-10-01_end_2021-05-01_monitoring_class_SOYBEAN_epsg4326_minxymaxxy_-45dot43445120286066_-17dot652097259181115_-45dot391095181997_-17dot61568715214031_3053_16/eopatch_0_col-0_row-0,index 0 is out of bounds for axis 0 with size 0
77,/agrilearn_app/datasets/base/eopatch/input_model/start_2020-09-01_end_2021-05-01_monitoring_class_SOYBEAN_epsg4326_minxymaxxy_-54dot77155532242017_-17dot05326145615123_-54dot73110909221078_-17dot02394225433153_15507_3/eopatch_0_col-0_row-0,index 0 is out of bounds for axis 0 with size 0
78,/agrilearn_app/datasets/base/eopatch/input_model/start_2020-10-01_end_2021-06-01_monitoring_class_SOYBEAN_epsg4326_minxymaxxy_-45dot28984786568639_-7dot965511636352913_-45dot2511994881658_-7dot9292740201798315_2501_10/eopatch_0_col-0_row-0,index 0 is out of bounds for axis 0 with size 0
79,/agrilearn_app/datasets/base/eopatch/input_model/start_2021-10-01_end_2022-05-01_monitoring_class_SOYBEAN_epsg4326_minxymaxxy_-50dot57737585551126_-14dot46204598153679_-50dot54562691754819_-14dot42937852280056_15613_3/eopatch_0_col-0_row-0,index 0 is out of bounds for axis 0 with size 0
80,/agrilearn_app/datasets/base/eopatch/input_model/start_2020-10-01_end_2021-06-01_monitoring_class_SOYBEAN_epsg4326_minxymaxxy_-45dot71198390183554_-9dot170858080136272_-45dot66250766439713_-9dot138972820239417_2477_5/eopatch_0_col-0_row-0,index 0 is out of bounds for axis 0 with size 0
81,/agrilearn_app/datasets/base/eopatch/input_model/start_2021-10-01_end_2022-06-01_monitoring_class_SOYBEAN_epsg4326_minxymaxxy_-53dot168946047022416_-28dot70063433780438_-53dot126545565725216_-28dot660928802722026_11934_10/eopatch_0_col-0_row-0,index 0 is out of bounds for axis 0 with size 0
82,/agrilearn_app/datasets/base/eopatch/input_model/start_2021-10-01_end_2022-06-01_monitoring_class_SOYBEAN_epsg4326_minxymaxxy_-53dot168946047022416_-28dot70063433780438_-53dot126545565725216_-28dot660928802722026_11934_31/eopatch_0_col-0_row-0,index 0 is out of bounds for axis 0 with size 0
83,/agrilearn_app/datasets/base/eopatch/input_model/start_2021-10-01_end_2022-06-01_monitoring_class_SOYBEAN_epsg4326_minxymaxxy_-53dot168946047022416_-28dot70063433780438_-53dot126545565725216_-28dot660928802722026_11934_102/eopatch_0_col-0_row-0,index 0 is out of bounds for axis 0 with size 0
84,/agrilearn_app/datasets/base/eopatch/input_model/start_2020-09-01_end_2021-05-01_monitoring_class_SOYBEAN_epsg4326_minxymaxxy_-58dot09760946420539_-15dot630004858637275_-58dot059598959624225_-15dot593670670564961_15028_4/eopatch_0_col-0_row-0,index 0 is out of bounds for axis 0 with size 0
85,/agrilearn_app/datasets/base/eopatch/input_model/start_2020-09-01_end_2021-05-01_monitoring_class_SOYBEAN_epsg4326_minxymaxxy_-58dot09760946420539_-15dot630004858637275_-58dot059598959624225_-15dot593670670564961_15028_8/eopatch_0_col-0_row-0,index 0 is out of bounds for axis 0 with size 0
86,/agrilearn_app/datasets/base/eopatch/input_model/start_2020-09-01_end_2021-05-01_monitoring_class_SOYBEAN_epsg4326_minxymaxxy_-58dot09760946420539_-15dot630004858637275_-58dot059598959624225_-15dot593670670564961_15028_12/eopatch_0_col-0_row-0,index 0 is out of bounds for axis 0 with size 0
87,/agrilearn_app/datasets/base/eopatch/input_model/start_2020-09-01_end_2021-05-01_monitoring_class_SOYBEAN_epsg4326_minxymaxxy_-58dot09760946420539_-15dot630004858637275_-58dot059598959624225_-15dot593670670564961_15028_16/eopatch_0_col-0_row-0,index 0 is out of bounds for axis 0 with size 0
88,/agrilearn_app/datasets/base/eopatch/input_model/start_2020-09-01_end_2021-05-01_monitoring_class_SOYBEAN_epsg4326_minxymaxxy_-58dot09760946420539_-15dot630004858637275_-58dot059598959624225_-15dot593670670564961_15028_17/eopatch_0_col-0_row-0,index 0 is out of bounds for axis 0 with size 0
89,/agrilearn_app/datasets/base/eopatch/input_model/start_2020-09-01_end_2021-05-01_monitoring_class_SOYBEAN_epsg4326_minxymaxxy_-58dot09760946420539_-15dot630004858637275_-58dot059598959624225_-15dot593670670564961_15028_18/eopatch_0_col-0_row-0,index 0 is out of bounds for axis 0 with size 0
